Zeit,GloHorRad_normal,GloHorRad_warm,GloHorRad_kalt
19,051,200,304,549,400
19,054,800,218,628,400
19,058,400,259,474,200
19,062,000,235,335,300
19,065,600,200,378,300
19,069,200,124,337,200
19072800,65,236,148
19076400,41,108,70
19080000,6,11,10
19083600,0,0,0
19087200,0,0,0
19090800,0,0,0
19094400,0,0,0
19098000,0,0,0
19101600,0,0,0
19105200,0,0,0
19108800,0,0,0
19112400,0,2,0
19116000,52,28,49
19119600,197,86,194
19,123,200,360,172,200
19,126,800,492,182,300
19,130,400,447,177,400
19,134,000,491,208,500
19,137,600,547,351,500
19,141,200,543,348,300
19,144,800,613,224,400
19,148,400,663,133,500
19,152,000,578,131,500
19,155,600,444,204,400
19,159,200,281,232,200
19,162,800,129,115,100
19166400,18,11,9
19170000,0,0,0
19173600,0,0,0
19177200,0,0,0
19180800,0,0,0
19184400,0,0,0
19188000,0,0,0
19191600,0,0,0
19195200,0,0,0
19198800,0,1,2
19202400,19,60,17
19206000,52,207,63
19,209,600,170,311,100
19,213,200,194,427,200
19,216,800,112,452,200
19,220,400,165,582,100
19,224,000,417,416,100
19,227,600,684,151,300
19,231,200,552,296,400
19,234,800,406,500,300
19,238,400,267,489,300
19,242,000,337,310,200
19,245,600,152,169,200
19249200,53,53,94
19252800,3,4,6
19256400,0,0,0
19260000,0,0,0
19263600,0,0,0
19267200,0,0,0
19270800,0,0,0
19274400,0,0,0
19278000,0,0,0
19281600,0,0,0
19285200,0,4,0
19288800,17,60,52
19,292,400,107,191,100
19,296,000,245,363,100
19,299,600,354,521,200
19,303,200,339,450,200
19,306,800,342,328,100
19,310,400,204,493,200
19,314,000,147,664,200
19,317,600,122,549,200
19,321,200,130,522,300
19,324,800,171,395,200
19,328,400,138,333,100
19332000,92,212,25
19335600,80,84,11
19339200,11,4,1
19342800,0,0,0
19346400,0,0,0
19350000,0,0,0
19353600,0,0,0
19357200,0,0,0
19360800,0,0,0
19364400,0,0,0
19368000,0,0,0
19371600,0,1,1
19375200,12,10,17
19378800,59,23,107
19382400,182,52,286
19,386,000,268,103,400
19,389,600,345,112,400
19,393,200,494,126,400
19,396,800,602,117,300
19400400,575,99,389
19,404,000,479,118,500
19,407,600,419,127,400
19,411,200,412,108,200
19,414,800,377,111,100
19418400,215,109,87
19422000,96,66,24
19425600,13,5,1
19429200,0,0,0
19432800,0,0,0
19436400,0,0,0
19440000,0,0,0
19443600,0,0,0
19447200,0,0,0
19450800,0,0,0
19454400,0,0,0
19458000,0,3,0
19461600,28,54,6
19465200,140,187,19
19468800,302,356,35
19472400,473,513,51
19476000,610,643,79
19,479,600,713,734,100
19,483,200,756,725,100
19,486,800,714,637,100
19490400,698,692,85
19494000,668,514,87
19497600,560,370,92
19501200,412,363,99
19504800,248,253,75
19508400,103,91,34
19512000,11,1,1
19515600,0,0,0
19519200,0,0,0
19522800,0,0,0
19526400,0,0,0
19530000,0,0,0
19533600,0,0,0
19537200,0,0,0
19540800,0,0,0
19544400,0,0,0
19548000,36,9,4
19551600,163,53,17
19555200,327,65,37
19558800,486,80,101
19,562,400,618,129,300
19,566,000,719,274,600
19,569,600,791,414,700
19,573,200,811,326,600
19,576,800,773,322,300
19,580,400,687,428,100
19584000,561,357,90
19,587,600,413,232,100
19591200,247,128,76
19594800,101,52,31
19598400,11,2,5
19602000,0,0,0
19605600,0,0,0
19609200,0,0,0
19612800,0,0,0
19616400,0,0,0
19620000,0,0,0
19623600,0,0,0
19627200,0,0,0
19630800,0,0,0
19634400,19,16,5
19638000,126,130,30
19,641,600,288,266,100
19,645,200,405,395,300
19,648,800,512,625,500
19,652,400,665,697,600
19,656,000,746,738,700
19,659,600,562,767,600
19,663,200,248,685,500
19,666,800,234,448,500
19,670,400,367,252,500
19,674,000,223,105,300
19677600,50,54,132
19681200,39,26,30
19684800,9,0,0
19688400,0,0,0
19692000,0,0,0
19695600,0,0,0
19699200,0,0,0
19702800,0,0,0
19706400,0,0,0
19710000,0,0,0
19713600,0,0,0
19717200,0,0,0
19720800,4,44,44
19724400,53,181,192
19,728,000,154,348,300
19,731,600,276,505,400
19,735,200,448,625,400
19,738,800,540,510,300
19,742,400,404,493,200
19,746,000,461,634,100
19,749,600,588,320,200
19,753,200,636,197,300
19,756,800,488,382,100
19760400,331,401,88
19764000,233,240,47
19767600,92,80,12
19771200,10,0,0
19774800,0,0,0
19778400,0,0,0
19782000,0,0,0
19785600,0,0,0
19789200,0,0,0
19792800,0,0,0
19796400,0,0,0
19800000,0,0,0
19803600,0,0,0
19807200,11,8,6
19810800,95,67,59
19,814,400,286,150,100
19,818,000,485,317,200
19,821,600,555,489,200
19,825,200,669,333,200
19,828,800,545,370,300
19832400,80,307,320
19,836,000,294,171,100
19,839,600,561,174,200
19,843,200,490,261,300
19,846,800,381,285,200
19,850,400,218,128,100
19854000,89,31,80
19857600,6,0,0
19861200,0,0,0
19864800,0,0,0
19868400,0,0,0
19872000,0,0,0
19875600,0,0,0
19879200,0,0,0
19882800,0,0,0
19886400,0,0,0
19890000,0,0,0
19893600,6,44,48
19897200,72,182,173
19,900,800,184,340,200
19,904,400,289,491,300
19,908,000,416,617,500
19,911,600,451,718,600
19,915,200,468,782,500
19,918,800,512,772,600
19,922,400,480,736,600
19,926,000,443,657,400
19,929,600,426,539,400
19,933,200,320,353,300
19,936,800,209,159,100
19940400,63,77,63
19944000,4,0,0
19947600,0,0,0
19951200,0,0,0
19954800,0,0,0
19958400,0,0,0
19962000,0,0,0
19965600,0,0,0
19969200,0,0,0
19972800,0,0,0
19976400,0,0,0
19980000,11,42,34
19983600,47,128,160
19987200,54,280,320
19,990,800,226,380,400
19,994,400,525,492,500
19,998,000,505,477,600
20,001,600,372,367,700
20,005,200,497,604,700
20,008,800,657,636,600
20,012,400,474,560,400
20,016,000,253,480,300
20,019,600,221,302,300
20023200,202,77,218
20026800,64,7,71
20030400,6,0,0
20034000,0,0,0
20037600,0,0,0
20041200,0,0,0
20044800,0,0,0
20048400,0,0,0
20052000,0,0,0
20055600,0,0,0
20059200,0,0,0
20062800,0,0,0
20066400,4,7,41
20070000,24,93,165
20073600,57,233,311
20077200,46,286,462
20,080,800,310,291,500
20,084,400,688,312,600
20,088,000,614,333,700
20,091,600,687,230,700
20,095,200,676,258,700
20,098,800,571,231,600
20,102,400,410,168,400
20,106,000,281,179,300
20109600,97,160,165
20113200,29,64,36
20116800,5,0,0
20120400,0,0,0
20124000,0,0,0
20127600,0,0,0
20131200,0,0,0
20134800,0,0,0
20138400,0,0,0
20142000,0,0,0
20145600,0,0,0
20149200,0,0,0
20152800,9,31,40
20156400,82,152,168
20,160,000,286,315,300
20,163,600,446,431,400
20,167,200,581,396,600
20,170,800,625,487,700
20,174,400,618,636,700
20,178,000,674,590,500
20,181,600,636,500,500
20,185,200,504,288,200
20,188,800,313,173,400
20,192,400,153,116,200
20196000,76,76,153
20199600,28,43,23
20203200,0,0,0
20206800,0,0,0
20210400,0,0,0
20214000,0,0,0
20217600,0,0,0
20221200,0,0,0
20224800,0,0,0
20228400,0,0,0
20232000,0,0,0
20235600,0,0,0
20239200,17,8,32
20242800,123,28,70
20246400,271,56,199
20,250,000,422,117,300
20,253,600,464,171,400
20,257,200,641,256,400
20,260,800,744,328,200
20,264,400,681,508,100
20268000,595,135,85
20,271,600,555,192,200
20,275,200,466,206,200
20,278,800,339,149,100
20,282,400,186,105,100
20286000,53,42,30
20289600,0,0,0
20293200,0,0,0
20296800,0,0,0
20300400,0,0,0
20304000,0,0,0
20307600,0,0,0
20311200,0,0,0
20314800,0,0,0
20318400,0,0,0
20322000,0,0,0
20325600,26,4,36
20329200,142,53,121
20,332,800,313,194,200
20,336,400,468,351,300
20,340,000,612,516,400
20,343,600,701,577,500
20,347,200,703,541,600
20,350,800,643,552,600
20,354,400,548,567,500
20,358,000,475,602,300
20,361,600,462,489,300
20,365,200,302,343,300
20,368,800,201,169,100
20372400,53,50,46
20376000,0,0,0
20379600,0,0,0
20383200,0,0,0
20386800,0,0,0
20390400,0,0,0
20394000,0,0,0
20397600,0,0,0
20401200,0,0,0
20404800,0,0,0
20408400,0,0,0
20412000,4,4,36
20415600,34,15,165
20419200,55,36,304
20422800,129,68,387
20,426,400,143,131,300
20,430,000,178,184,400
20,433,600,189,332,400
20,437,200,195,601,200
20,440,800,112,624,300
20,444,400,138,532,400
20,448,000,158,393,400
20,451,600,104,211,300
20455200,60,76,162
20458800,19,5,39
20462400,0,0,0
20466000,0,0,0
20469600,0,0,0
20473200,0,0,0
20476800,0,0,0
20480400,0,0,0
20484000,0,0,0
20487600,0,0,0
20491200,0,0,0
20494800,0,0,0
20498400,17,7,4
20502000,64,27,35
20505600,175,64,80
20509200,352,235,91
20,512,800,425,336,100
20,516,400,506,198,200
20,520,000,570,360,100
20,523,600,355,563,100
20,527,200,364,404,100
20,530,800,543,120,100
20534400,465,137,99
20538000,301,151,56
20541600,110,61,52
20545200,43,14,12
20548800,0,0,0
20552400,0,0,0
20556000,0,0,0
20559600,0,0,0
20563200,0,0,0
20566800,0,0,0
20570400,0,0,0
20574000,0,0,0
20577600,0,0,0
20581200,0,0,0
20584800,27,4,14
20588400,140,17,40
20592000,316,83,81
20,595,600,477,197,100
20,599,200,591,313,100
20,602,800,509,296,200
20,606,400,603,422,200
20,610,000,552,374,100
20,613,600,301,137,100
20,617,200,167,426,100
20,620,800,202,449,100
20624400,147,346,94
20628000,107,172,68
20631600,39,44,23
20635200,0,0,0
20638800,0,0,0
20642400,0,0,0
20646000,0,0,0
20649600,0,0,0
20653200,0,0,0
20656800,0,0,0
20660400,0,0,0
20664000,0,0,0
20667600,0,0,0
20671200,10,4,18
20674800,90,60,48
20,678,400,261,219,100
20,682,000,378,373,200
20,685,600,350,411,200
20,689,200,410,445,300
20,692,800,474,525,500
20,696,400,516,620,300
20,700,000,606,674,100
20,703,600,552,404,200
20,707,200,484,352,200
20710800,347,197,70
20714400,182,75,105
20718000,41,16,43
20721600,0,0,0
20725200,0,0,0
20728800,0,0,0
20732400,0,0,0
20736000,0,0,0
20739600,0,0,0
20743200,0,0,0
20746800,0,0,0
20750400,0,0,0
20754000,0,0,0
20757600,21,21,16
20761200,125,73,85
20764800,301,91,90
20,768,400,451,132,100
20,772,000,424,153,100
20,775,600,520,151,100
20,779,200,460,159,200
20,782,800,272,201,200
20,786,400,264,276,300
20,790,000,125,414,300
20,793,600,162,264,200
20,797,200,237,154,100
20800800,167,101,84
20804400,33,22,19
20808000,0,0,0
20811600,0,0,0
20815200,0,0,0
20818800,0,0,0
20822400,0,0,0
20826000,0,0,0
20829600,0,0,0
20833200,0,0,0
20836800,0,0,0
20840400,0,0,0
20844000,15,15,12
20847600,97,39,38
20851200,197,93,109
20,854,800,352,131,100
20,858,400,529,222,200
20,862,000,670,269,300
20,865,600,688,316,400
20,869,200,605,265,400
20,872,800,537,282,300
20,876,400,474,216,300
20,880,000,419,103,300
20883600,317,97,218
20887200,160,68,92
20890800,29,18,22
20894400,0,0,0
20898000,0,0,0
20901600,0,0,0
20905200,0,0,0
20908800,0,0,0
20912400,0,0,0
20916000,0,0,0
20919600,0,0,0
20923200,0,0,0
20926800,0,0,0
20930400,7,21,18
20934000,86,62,137
20,937,600,130,123,300
20,941,200,150,285,400
20,944,800,157,517,400
20,948,400,121,546,500
20,952,000,278,558,400
20,955,600,393,445,400
20,959,200,237,335,400
20,962,800,191,313,400
20966400,64,385,320
20970000,69,187,290
20973600,59,136,163
20977200,14,19,28
20980800,0,0,0
20984400,0,0,0
20988000,0,0,0
20991600,0,0,0
20995200,0,0,0
20998800,0,0,0
21002400,0,0,0
21006000,0,0,0
21009600,0,0,0
21013200,0,0,0
21016800,39,1,11
21020400,77,51,70
21024000,29,113,122
21027600,49,158,170
21,031,200,108,202,300
21,034,800,145,181,200
21,038,400,159,187,300
21,042,000,175,306,300
21,045,600,180,214,200
21,049,200,217,235,200
21,052,800,144,241,200
21056400,76,171,298
21060000,30,64,175
21063600,2,7,29
21067200,0,0,0
21070800,0,0,0
21074400,0,0,0
21078000,0,0,0
21081600,0,0,0
21085200,0,0,0
21088800,0,0,0
21092400,0,0,0
21096000,0,0,0
21099600,0,0,0
21103200,20,2,6
21106800,133,56,63
21,110,400,286,215,100
21,114,000,437,345,200
21,117,600,564,515,200
21,121,200,669,585,300
21,124,800,722,544,300
21,128,400,693,478,100
21,132,000,626,491,100
21,135,600,537,503,100
21,139,200,426,402,100
21,142,800,257,277,200
21146400,126,133,89
21150000,2,5,7
21153600,0,0,0
21157200,0,0,0
21160800,0,0,0
21164400,0,0,0
21168000,0,0,0
21171600,0,0,0
21175200,0,0,0
21178800,0,0,0
21182400,0,0,0
21186000,0,0,0
21189600,16,2,19
21193200,105,32,120
21,196,800,236,103,200
21,200,400,397,170,400
21,204,000,536,176,400
21,207,600,618,190,400
21,211,200,685,163,500
21,214,800,709,176,400
21,218,400,663,123,400
21,222,000,511,101,500
21225600,346,83,379
21229200,220,56,227
21232800,105,56,84
21236400,1,2,15
21240000,0,0,0
21243600,0,0,0
21247200,0,0,0
21250800,0,0,0
21254400,0,0,0
21258000,0,0,0
21261600,0,0,0
21265200,0,0,0
21268800,0,0,0
21272400,0,0,0
21276000,12,17,8
21279600,72,126,35
21283200,252,280,70
21,286,800,425,388,100
21,290,400,562,522,100
21,294,000,661,490,100
21,297,600,702,508,300
21,301,200,705,323,600
21,304,800,594,306,600
21,308,400,410,239,500
21,312,000,261,160,200
21315600,155,164,34
21319200,99,108,33
21322800,1,4,9
21326400,0,0,0
21330000,0,0,0
21333600,0,0,0
21337200,0,0,0
21340800,0,0,0
21344400,0,0,0
21348000,0,0,0
21351600,0,0,0
21355200,0,0,0
21358800,0,0,0
21362400,15,11,16
21366000,116,89,123
21,369,600,272,222,200
21,373,200,431,258,400
21,376,800,558,280,500
21,380,400,510,444,600
21,384,000,533,467,600
21,387,600,589,476,400
21,391,200,567,516,500
21,394,800,501,487,500
21,398,400,436,388,300
21,402,000,291,283,200
21,405,600,127,131,100
21409200,2,4,16
21412800,0,0,0
21416400,0,0,0
21420000,0,0,0
21423600,0,0,0
21427200,0,0,0
21430800,0,0,0
21434400,0,0,0
21438000,0,0,0
21441600,0,0,0
21445200,0,0,0
21448800,4,5,16
21452400,32,35,122
21456000,96,110,280
21459600,92,162,433
21463200,96,248,556
21,466,800,126,446,500
21,470,400,219,495,400
21,474,000,301,416,500
21,477,600,301,330,500
21,481,200,319,353,400
21,484,800,288,291,300
21,488,400,148,228,200
21492000,68,111,136
21495600,2,3,14
21499200,0,0,0
21502800,0,0,0
21506400,0,0,0
21510000,0,0,0
21513600,0,0,0
21517200,0,0,0
21520800,0,0,0
21524400,0,0,0
21528000,0,0,0
21531600,0,0,0
21535200,15,5,7
21538800,115,72,55
21,542,400,271,190,100
21,546,000,408,346,100
21,549,600,504,500,200
21,553,200,616,623,500
21,556,800,673,685,400
21,560,400,641,631,300
21,564,000,583,430,400
21,567,600,507,280,400
21,571,200,352,257,400
21,574,800,240,165,200
21578400,101,118,84
21582000,2,2,7
21585600,0,0,0
21589200,0,0,0
21592800,0,0,0
21596400,0,0,0
21600000,0,0,0
21603600,0,0,0
21607200,0,0,0
21610800,0,0,0
21614400,0,0,0
21618000,0,0,0
21621600,2,3,3
21625200,17,25,31
21628800,72,80,86
21,632,400,167,194,200
21,636,000,265,381,300
21,639,600,251,438,400
21,643,200,263,544,400
21,646,800,201,545,400
21,650,400,172,547,500
21,654,000,200,477,400
21,657,600,184,317,200
21661200,85,230,164
21664800,27,109,87
21668400,2,2,3
21672000,0,0,0
21675600,0,0,0
21679200,0,0,0
21682800,0,0,0
21686400,0,0,0
21690000,0,0,0
21693600,0,0,0
21697200,0,0,0
21700800,0,0,0
21704400,0,0,0
21708000,3,12,1
21711600,49,109,34
21715200,77,250,60
21718800,89,340,71
21722400,80,529,83
21726000,85,543,100
21,729,600,207,360,100
21,733,200,284,313,100
21736800,184,253,95
21740400,133,191,83
21744000,70,146,63
21747600,63,125,45
21751200,36,64,29
21754800,1,0,5
21758400,0,0,0
21762000,0,0,0
21765600,0,0,0
21769200,0,0,0
21772800,0,0,0
21776400,0,0,0
21780000,0,0,0
21783600,0,0,0
21787200,0,0,0
21790800,0,0,0
21794400,2,10,11
21798000,46,94,39
21801600,98,248,86
21,805,200,196,399,100
21,808,800,315,520,200
21,812,400,249,617,300
21,816,000,272,670,300
21,819,600,279,676,400
21,823,200,151,625,400
21826800,88,534,422
21,830,400,197,411,200
21,834,000,219,262,100
21837600,97,102,53
21841200,5,1,6
21844800,0,0,0
21848400,0,0,0
21852000,0,0,0
21855600,0,0,0
21859200,0,0,0
21862800,0,0,0
21866400,0,0,0
21870000,0,0,0
21873600,0,0,0
21877200,0,0,0
21880800,8,10,8
21884400,89,93,79
21,888,000,214,241,200
21,891,600,336,389,300
21,895,200,454,515,500
21,898,800,610,608,600
21,902,400,667,657,600
21,906,000,662,661,600
21,909,600,568,611,600
21,913,200,432,520,500
21,916,800,316,398,300
21,920,400,174,254,200
21924000,34,96,72
21927600,0,0,5
21931200,0,0,0
21934800,0,0,0
21938400,0,0,0
21942000,0,0,0
21945600,0,0,0
21949200,0,0,0
21952800,0,0,0
21956400,0,0,0
21960000,0,0,0
21963600,0,0,0
21967200,1,8,9
21970800,74,86,91
21,974,400,191,231,200
21,978,000,242,375,300
21,981,600,289,495,500
21,985,200,299,587,600
21,988,800,435,635,600
21,992,400,639,639,600
21,996,000,627,589,500
21,999,600,533,501,400
22,003,200,394,383,300
22,006,800,242,244,100
22010400,82,89,64
22014000,3,0,2
22017600,0,0,0
22021200,0,0,0
22024800,0,0,0
22028400,0,0,0
22032000,0,0,0
22035600,0,0,0
22039200,0,0,0
22042800,0,0,0
22046400,0,0,0
22050000,0,0,0
22053600,5,6,1
22057200,86,81,40
22060800,193,231,63
22064400,304,382,69
22,068,000,377,506,100
22071600,437,600,70
22075200,533,650,99
22,078,800,556,655,200
22,082,400,476,605,300
22,086,000,395,513,300
22,089,600,311,387,200
22093200,221,239,76
22096800,57,81,74
22100400,0,0,0
22104000,0,0,0
22107600,0,0,0
22111200,0,0,0
22114800,0,0,0
22118400,0,0,0
22122000,0,0,0
22125600,0,0,0
22129200,0,0,0
22132800,0,0,0
22136400,0,0,0
22140000,1,6,2
22143600,40,79,12
22147200,128,229,36
22150800,305,379,54
22154400,399,501,91
22,158,000,544,594,100
22,161,600,662,643,100
22,165,200,656,646,100
22,168,800,506,594,100
22172400,214,503,96
22176000,155,379,73
22179600,134,230,67
22183200,43,76,25
22186800,0,0,0
22190400,0,0,0
22194000,0,0,0
22197600,0,0,0
22201200,0,0,0
22204800,0,0,0
22208400,0,0,0
22212000,0,0,0
22215600,0,0,0
22219200,0,0,0
22222800,0,0,0
22226400,6,5,1
22230000,72,70,30
22,233,600,251,213,100
22,237,200,395,363,200
22,240,800,368,487,400
22,244,400,359,584,300
22,248,000,325,636,300
22,251,600,217,643,500
22,255,200,191,591,500
22,258,800,182,496,400
22,262,400,198,368,300
22,266,000,127,221,200
22269600,73,72,66
22273200,0,0,0
22276800,0,0,0
22280400,0,0,0
22284000,0,0,0
22287600,0,0,0
22291200,0,0,0
22294800,0,0,0
22298400,0,0,0
22302000,0,0,0
22305600,0,0,0
22309200,0,0,0
22312800,3,4,3
22316400,58,47,21
22,320,000,183,130,100
22,323,600,256,321,100
22,327,200,368,480,300
22,330,800,435,522,400
22,334,400,499,519,400
22,338,000,542,401,400
22,341,600,559,245,300
22,345,200,498,258,200
22,348,800,362,189,300
22352400,205,96,230
22356000,58,38,73
22359600,0,0,0
22363200,0,0,0
22366800,0,0,0
22370400,0,0,0
22374000,0,0,0
22377600,0,0,0
22381200,0,0,0
22384800,0,0,0
22388400,0,0,0
22392000,0,0,0
22395600,0,0,0
22399200,4,3,5
22402800,60,39,43
22,406,400,133,123,100
22,410,000,207,159,100
22,413,600,426,180,100
22,417,200,564,397,100
22,420,800,616,593,300
22,424,400,496,592,200
22,428,000,324,561,300
22,431,600,332,460,400
22,435,200,267,296,300
22,438,800,126,167,100
22442400,36,45,39
22446000,0,0,0
22449600,0,0,0
22453200,0,0,0
22456800,0,0,0
22460400,0,0,0
22464000,0,0,0
22467600,0,0,0
22471200,0,0,0
22474800,0,0,0
22478400,0,0,0
22482000,0,0,0
22485600,0,2,4
22489200,7,62,66
22492800,24,205,189
22496400,41,357,297
22,500,000,111,483,400
22,503,600,170,580,300
22,507,200,114,628,400
22,510,800,113,627,300
22514400,91,430,373
22518000,62,241,236
22521600,45,253,195
22525200,27,130,172
22528800,10,26,54
22532400,0,0,0
22536000,0,0,0
22539600,0,0,0
22543200,0,0,0
22546800,0,0,0
22550400,0,0,0
22554000,0,0,0
22557600,0,0,0
22561200,0,0,0
22564800,0,0,0
22568400,0,0,0
22572000,0,0,5
22575600,28,23,58
22579200,123,54,208
22,582,800,294,132,300
22,586,400,413,251,300
22,590,000,535,114,300
22,593,600,583,107,300
22,597,200,378,197,200
22,600,800,253,133,400
22604400,311,54,353
22,608,000,283,119,200
22,611,600,134,149,200
22615200,18,35,58
22618800,0,0,0
22622400,0,0,0
22626000,0,0,0
22629600,0,0,0
22633200,0,0,0
22636800,0,0,0
22640400,0,0,0
22644000,0,0,0
22647600,0,0,0
22651200,0,0,0
22654800,0,0,0
22658400,2,0,0
22662000,62,58,24
22665600,203,175,65
22,669,200,346,323,100
22,672,800,466,402,100
22,676,400,503,460,200
22,680,000,502,495,200
22,683,600,515,453,200
22,687,200,512,441,200
22,690,800,439,437,200
22,694,400,327,331,100
22,698,000,173,186,100
22701600,42,48,34
22705200,0,0,0
22708800,0,0,0
22712400,0,0,0
22716000,0,0,0
22719600,0,0,0
22723200,0,0,0
22726800,0,0,0
22730400,0,0,0
22734000,0,0,0
22737600,0,0,0
22741200,0,0,0
22744800,1,0,2
22748400,63,50,63
22,752,000,212,185,200
22,755,600,366,332,200
22,759,200,495,457,200
22,762,800,589,550,200
22,766,400,547,589,300
22,770,000,381,588,300
22,773,600,413,540,200
22,777,200,419,452,200
22,780,800,293,328,300
22,784,400,185,188,100
22788000,53,46,48
22791600,0,0,0
22795200,0,0,0
22798800,0,0,0
22802400,0,0,0
22806000,0,0,0
22809600,0,0,0
22813200,0,0,0
22816800,0,0,0
22820400,0,0,0
22824000,0,0,0
22827600,0,0,0
22831200,0,0,0
22834800,23,51,54
22,838,400,169,190,100
22,842,000,293,335,300
22,845,600,280,453,400
22,849,200,436,545,500
22,852,800,294,589,500
22,856,400,111,583,500
22,860,000,205,530,500
22,863,600,280,444,400
22,867,200,137,323,300
22,870,800,149,180,100
22874400,45,42,44
22878000,0,0,0
22881600,0,0,0
22885200,0,0,0
22888800,0,0,0
22892400,0,0,0
22896000,0,0,0
22899600,0,0,0
22903200,0,0,0
22906800,0,0,0
22910400,0,0,0
22914000,0,0,0
22917600,0,0,0
22921200,55,50,50
22,924,800,185,187,100
22,928,400,286,330,300
22,932,000,475,449,400
22,935,600,509,536,500
22,939,200,481,578,500
22,942,800,392,569,500
22,946,400,295,517,500
22,950,000,379,437,400
22,953,600,325,315,300
22,957,200,177,178,100
22960800,37,39,24
22964400,0,0,0
22968000,0,0,0
22971600,0,0,0
22975200,0,0,0
22978800,0,0,0
22982400,0,0,0
22986000,0,0,0
22989600,0,0,0
22993200,0,0,0
22996800,0,0,0
23000400,0,0,0
23004000,0,0,0
23007600,51,48,27
23,011,200,188,179,100
23,014,800,329,320,200
23,018,400,453,435,400
23,022,000,544,521,500
23,025,600,587,563,500
23,029,200,564,561,500
23,032,800,514,520,500
23,036,400,442,436,400
23,040,000,309,314,200
23043600,169,168,97
23047200,33,34,18
23050800,0,0,0
23054400,0,0,0
23058000,0,0,0
23061600,0,0,0
23065200,0,0,0
23068800,0,0,0
23072400,0,0,0
23076000,0,0,0
23079600,0,0,0
23083200,0,0,0
23086800,0,0,0
23090400,0,0,0
23094000,15,45,18
23097600,66,175,50
23101200,180,317,81
23,104,800,235,433,100
23108400,170,517,90
23,112,000,177,558,100
23115600,195,556,93
23119200,205,516,71
23122800,124,429,46
23126400,135,304,48
23130000,92,160,38
23133600,34,26,4
23137200,0,0,0
23140800,0,0,0
23144400,0,0,0
23148000,0,0,0
23151600,0,0,0
23155200,0,0,0
23158800,0,0,0
23162400,0,0,0
23166000,0,0,0
23169600,0,0,0
23173200,0,0,0
23176800,0,0,0
23180400,31,41,8
23184000,116,165,34
23187600,185,304,55
23191200,266,415,69
23194800,288,503,69
23198400,401,547,85
23202000,409,517,74
23205600,319,450,63
23209200,382,378,46
23212800,297,269,29
23216400,99,128,18
23220000,17,16,5
23223600,0,0,0
23227200,0,0,0
23230800,0,0,0
23234400,0,0,0
23238000,0,0,0
23241600,0,0,0
23245200,0,0,0
23248800,0,0,0
23252400,0,0,0
23256000,0,0,0
23259600,0,0,0
23263200,0,0,0
23266800,10,3,12
23270400,75,64,33
23274000,129,112,51
23277600,179,104,61
23281200,122,93,55
23284800,107,80,66
23288400,97,71,60
23292000,109,141,51
23295600,151,120,44
23299200,171,91,42
23302800,126,74,31
23306400,26,12,7
23310000,0,0,0
23313600,0,0,0
23317200,0,0,0
23320800,0,0,0
23324400,0,0,0
23328000,0,0,0
23331600,0,0,0
23335200,0,0,0
23338800,0,0,0
23342400,0,0,0
23346000,0,0,0
23349600,0,0,0
23353200,21,12,9
23356800,100,72,36
23360400,107,130,82
23364000,94,231,101
23367600,109,317,72
23371200,147,347,74
23374800,122,394,58
23378400,87,353,49
23382000,85,297,43
23385600,132,251,26
23389200,77,93,20
23392800,12,10,4
23396400,0,0,0
23400000,0,0,0
23403600,0,0,0
23407200,0,0,0
23410800,0,0,0
23414400,0,0,0
23418000,0,0,0
23421600,0,0,0
23425200,0,0,0
23428800,0,0,0
23432400,0,0,0
23436000,0,0,0
23439600,30,28,30
23443200,96,149,98
23,446,800,248,287,100
23,450,400,269,402,200
23,454,000,140,493,200
23,457,600,189,536,300
23,461,200,180,533,200
23,464,800,122,492,100
23468400,126,405,63
23472000,58,280,56
23475600,47,139,46
23479200,19,20,12
23482800,0,0,0
23486400,0,0,0
23490000,0,0,0
23493600,0,0,0
23497200,0,0,0
23500800,0,0,0
23504400,0,0,0
23508000,0,0,0
23511600,0,0,0
23515200,0,0,0
23518800,0,0,0
23522400,0,0,0
23526000,4,17,33
23529600,50,135,151
23,533,200,150,275,200
23,536,800,141,381,100
23,540,400,120,471,200
23,544,000,144,515,200
23547600,159,510,96
23,551,200,164,457,100
23554800,151,372,97
23558400,85,226,76
23562000,51,82,67
23565600,5,4,13
23569200,0,0,0
23572800,0,0,0
23576400,0,0,0
23580000,0,0,0
23583600,0,0,0
23587200,0,0,0
23590800,0,0,0
23594400,0,0,0
23598000,0,0,0
23601600,0,0,0
23605200,0,0,0
23608800,0,0,0
23612400,21,0,30
23616000,77,5,174
23619600,169,46,323
23,623,200,282,147,400
23,626,800,280,255,400
23,630,400,387,222,400
23,634,000,435,171,500
23,637,600,386,347,400
23,641,200,218,220,300
23,644,800,183,178,200
23648400,98,73,102
23652000,16,15,2
23655600,0,0,0
23659200,0,0,0
23662800,0,0,0
23666400,0,0,0
23670000,0,0,0
23673600,0,0,0
23677200,0,0,0
23680800,0,0,0
23684400,0,0,0
23688000,0,0,0
23691600,0,0,0
23695200,0,0,0
23698800,3,18,20
23702400,53,96,104
23,706,000,181,132,100
23,709,600,225,251,100
23,713,200,188,362,200
23,716,800,248,300,300
23,720,400,228,185,200
23,724,000,188,190,200
23,727,600,261,105,100
23731200,222,91,84
23734800,92,31,40
23738400,2,3,2
23742000,0,0,0
23745600,0,0,0
23749200,0,0,0
23752800,0,0,0
23756400,0,0,0
23760000,0,0,0
23763600,0,0,0
23767200,0,0,0
